time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
5257;On;31.87;Off;30184.0;30060.0;30030.0;Not Low;413.5;603.0;2.16;On;30060.0;30010.0;600;40.46;No Fault;29990.0;0.66;46;1.51;No;35.29;46.27;1.58;No Fault
5317;On;31.87;Off;30208.0;30060.0;30030.0;Not Low;413.5;603.0;2.16;On;30060.0;30030.0;600;40.46;No Fault;30010.0;0.66;46;1.51;No;35.29;46.27;1.57;No Fault
5363;On;31.87;Off;30224.0;30060.0;30030.0;Not Low;413.5;603.0;2.16;On;30060.0;30050.0;600;40.46;No Fault;30020.0;0.66;46;1.51;No;35.29;46.27;1.57;No Fault
5407;On;31.87;Off;30240.0;30060.0;30030.0;Not Low;413.5;603.0;2.16;On;30060.0;30060.0;601;40.46;No Fault;30040.0;0.66;46;1.51;No;35.29;46.27;1.57;No Fault
5438;On;31.87;Off;30256.0;30060.0;30030.0;Not Low;413.5;603.0;2.16;On;30060.0;30080.0;601;40.46;No Fault;30060.0;0.66;46;1.51;No;35.29;46.27;1.57;No Fault
5467;On;31.87;Off;30280.0;30060.0;30030.0;Not Low;413.5;603.0;2.16;On;30060.0;30100.0;602;40.46;No Fault;30080.0;0.66;46;1.51;No;35.29;46.27;1.57;No Fault
5498;On;31.87;Off;30296.0;30060.0;30030.0;Not Low;413.5;606.0;2.16;On;30060.0;30120.0;602;40.45;No Fault;30100.0;0.66;46;1.51;No;35.29;46.27;1.56;No Fault
5528;On;31.87;Off;30312.0;30060.0;30030.0;Not Low;413.5;606.0;2.16;On;30060.0;30130.0;602;40.45;No Fault;30120.0;0.66;46;1.51;No;35.29;46.27;1.56;No Fault
5558;On;31.87;Off;30336.0;30060.0;30030.0;Not Low;413.5;606.0;2.16;On;30060.0;30150.0;603;40.45;No Fault;30130.0;0.66;46;1.51;No;35.29;46.27;1.56;No Fault
5588;On;31.87;Off;30352.0;30060.0;30030.0;Not Low;413.5;606.0;2.16;On;30060.0;30170.0;603;40.45;No Fault;30150.0;0.66;46;1.51;No;35.29;46.27;1.55;No Fault
5617;On;31.87;Off;30368.0;30060.0;30030.0;Not Low;413.5;606.0;2.16;On;30060.0;30190.0;604;40.45;No Fault;30170.0;0.66;46;1.51;No;35.29;46.27;1.55;No Fault
5663;On;31.87;Off;30392.0;30060.0;30030.0;Not Low;413.5;609.0;2.16;On;30060.0;30200.0;604;40.45;No Fault;30190.0;0.67;46;1.51;No;35.29;46.27;1.55;No Fault
5708;On;31.87;Off;30408.0;30060.0;30030.0;Not Low;413.5;609.0;2.16;On;30060.0;30220.0;604;40.45;No Fault;30210.0;0.67;46;1.51;No;35.29;46.27;1.55;No Fault
5738;On;31.87;Off;30424.0;30060.0;30030.0;Not Low;413.5;609.0;2.16;On;30060.0;30240.0;605;40.45;No Fault;30230.0;0.67;46;1.51;No;35.29;46.27;1.55;No Fault
5768;On;31.87;Off;30448.0;30060.0;30030.0;Not Low;413.5;609.0;2.16;On;30060.0;30260.0;605;40.45;No Fault;30250.0;0.67;46;1.51;No;35.29;46.27;1.56;No Fault
5798;On;31.87;Off;30464.0;30060.0;30030.0;Not Low;413.5;609.0;2.16;On;30060.0;30280.0;606;40.45;No Fault;30270.0;0.67;46;1.51;No;35.29;46.27;1.56;No Fault
5858;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;609.0;2.16;On;30060.0;30290.0;606;40.45;No Fault;30280.0;0.67;46;1.51;No;35.29;46.27;1.56;No Fault
5917;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30310.0;606;40.45;No Fault;30300.0;0.67;46;1.51;No;35.29;46.27;1.56;No Fault
5963;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30330.0;606;40.45;No Fault;30320.0;0.67;46;1.51;No;35.29;46.27;1.57;No Fault
6008;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30350.0;607;40.45;No Fault;30340.0;0.67;46;1.51;No;35.29;46.27;1.57;No Fault
6037;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30360.0;607;40.45;No Fault;30360.0;0.67;46;1.51;No;35.29;46.27;1.57;No Fault
6068;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30380.0;608;40.45;No Fault;30380.0;0.67;46;1.51;No;35.29;46.67;1.57;No Fault
6098;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30400.0;608;40.45;No Fault;30400.0;0.67;46;1.51;No;35.29;46.67;1.57;No Fault
6128;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;413.5;612.0;2.16;On;30060.0;30390.0;608;40.45;No Fault;30410.0;0.67;46;1.51;No;35.29;46.67;1.57;No Fault
6158;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;612.0;2.16;On;30060.0;30380.0;608;40.45;No Fault;30430.0;0.67;46;1.51;No;35.29;46.67;1.58;No Fault
6188;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30360.0;608;40.45;No Fault;30450.0;0.67;46;1.51;No;35.29;46.67;1.58;No Fault
6218;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30350.0;608;40.45;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.58;No Fault
6263;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30340.0;608;40.45;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.58;No Fault
6308;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30330.0;608;40.45;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6353;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30320.0;608;40.46;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6398;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30310.0;608;40.46;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6428;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30290.0;607;40.46;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6458;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30280.0;607;40.46;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6488;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30270.0;607;40.46;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6518;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.0;609.0;2.16;On;30060.0;30260.0;607;40.47;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.59;No Fault
6590;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.5;609.0;2.16;On;30060.0;30250.0;606;40.47;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
6638;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.5;606.0;2.16;On;30060.0;30230.0;606;40.47;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
6668;On;31.87;Off;30464.0;30060.0;30000.0;Not Low;414.5;606.0;2.16;On;30060.0;30220.0;606;40.47;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
6698;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30210.0;606;40.47;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
6743;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30200.0;606;40.48;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
6773;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30190.0;606;40.48;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
6833;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30180.0;606;40.48;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
6878;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30160.0;606;40.48;No Fault;30470.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
6908;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30150.0;605;40.48;No Fault;30470.0;0.67;46;1.51;No;35.29;46.27;1.61;No Fault
6939;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30140.0;605;40.48;No Fault;30470.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
7013;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30130.0;605;40.48;No Fault;30470.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
7058;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;606.0;2.16;On;30060.0;30130.0;605;40.49;No Fault;30470.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
7124;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;603.0;2.16;On;30060.0;30120.0;604;40.49;No Fault;30470.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
7163;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;603.0;2.16;On;30060.0;30110.0;604;40.49;No Fault;30470.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
7207;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;603.0;2.16;On;30060.0;30110.0;604;40.49;No Fault;30450.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7238;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.5;603.0;2.16;On;30060.0;30100.0;604;40.49;No Fault;30430.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7297;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30100.0;603;40.49;No Fault;30410.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7328;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30090.0;603;40.49;No Fault;30400.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7358;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30080.0;603;40.49;No Fault;30380.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7388;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30080.0;602;40.49;No Fault;30360.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7418;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30070.0;602;40.49;No Fault;30340.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7463;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30060.0;602;40.49;No Fault;30320.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7508;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;603.0;2.16;On;30060.0;30060.0;602;40.49;No Fault;30300.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7538;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;600.0;2.16;On;30060.0;30050.0;602;40.49;No Fault;30280.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7568;On;31.87;Off;30464.0;30470.0;30270.0;Not Low;414.0;600.0;2.16;On;30060.0;30040.0;601;40.49;No Fault;30260.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7598;On;31.87;Off;30448.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30040.0;601;40.49;No Fault;30250.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7643;On;31.87;Off;30424.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30030.0;601;40.49;No Fault;30230.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7673;On;31.87;Off;30408.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30030.0;600;40.49;No Fault;30210.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7718;On;31.87;Off;30392.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30020.0;600;40.49;No Fault;30190.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7760;On;31.87;Off;30368.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30010.0;600;40.49;No Fault;30170.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
7838;On;31.87;Off;30352.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30010.0;600;40.49;No Fault;30150.0;0.66;46;1.51;No;35.29;46.67;1.62;No Fault
7866;On;31.87;Off;30336.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30130.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
7898;On;31.87;Off;30312.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30120.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
7928;On;31.87;Off;30296.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30100.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
7958;On;31.87;Off;30280.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30080.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8002;On;31.87;Off;30264.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30060.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8033;On;31.87;Off;30240.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30060.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8078;On;31.87;Off;30224.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30070.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8122;On;31.87;Off;30208.0;30060.0;30070.0;Not Low;414.0;600.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30070.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8153;On;31.87;Off;30184.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30070.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8198;On;31.87;Off;30168.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30080.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8258;On;31.87;Off;30152.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30080.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8288;On;31.87;Off;30128.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30090.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8318;On;31.87;Off;30112.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30090.0;0.66;46;1.51;No;35.29;46.67;1.63;No Fault
8363;On;31.87;Off;30096.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30090.0;0.66;46;1.51;No;35.29;46.67;1.62;No Fault
8408;On;31.87;Off;30072.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30100.0;0.66;46;1.51;No;35.29;46.67;1.62;No Fault
8439;On;31.87;Off;30056.0;30060.0;30070.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30100.0;0.66;46;1.51;No;35.29;46.67;1.62;No Fault
8468;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30100.0;0.67;46;1.51;No;35.29;46.67;1.62;No Fault
8513;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30110.0;0.67;46;1.51;No;35.29;46.67;1.62;No Fault
8558;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.47;No Fault;30110.0;0.67;46;1.51;No;35.29;46.67;1.62;No Fault
8588;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.46;No Fault;30110.0;0.67;46;1.51;No;35.29;46.67;1.62;No Fault
8617;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.46;No Fault;30120.0;0.67;46;1.51;No;35.29;46.67;1.62;No Fault
8663;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30060.0;30000.0;598;40.46;No Fault;30120.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8708;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;597.0;2.16;On;30050.0;30000.0;598;40.46;No Fault;30130.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8738;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30030.0;30000.0;598;40.46;No Fault;30130.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8768;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30020.0;30000.0;597;40.46;No Fault;30130.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8798;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30000.0;30000.0;597;40.46;No Fault;30140.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8828;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;29990.0;30000.0;596;40.46;No Fault;30140.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8858;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;29980.0;30000.0;596;40.46;No Fault;30120.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8888;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;29960.0;30000.0;596;40.46;No Fault;30100.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
8933;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;29950.0;30000.0;595;40.47;No Fault;30080.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
8976;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29930.0;30000.0;595;40.47;No Fault;30050.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9008;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29920.0;30000.0;594;40.47;No Fault;30030.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9038;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29910.0;30000.0;594;40.47;No Fault;30010.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9068;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29890.0;30000.0;594;40.47;No Fault;29990.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9112;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29880.0;30000.0;593;40.48;No Fault;29970.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9158;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29860.0;30000.0;593;40.48;No Fault;29950.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9188;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29850.0;30000.0;592;40.48;No Fault;29930.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9218;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;29830.0;30000.0;592;40.48;No Fault;29900.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
9263;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29820.0;30000.0;592;40.48;No Fault;29880.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9310;On;31.87;Off;30064.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29810.0;30000.0;591;40.48;No Fault;29860.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9337;On;31.87;Off;30064.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29790.0;30000.0;591;40.48;No Fault;29840.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9366;On;31.87;Off;30072.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29780.0;30000.0;590;40.49;No Fault;29820.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9411;On;31.87;Off;30072.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29760.0;30000.0;590;40.49;No Fault;29800.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9456;On;31.87;Off;30080.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29750.0;30000.0;590;40.49;No Fault;29780.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9486;On;31.87;Off;30080.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29770.0;30000.0;590;40.49;No Fault;29760.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9517;On;31.87;Off;30088.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29790.0;30000.0;589;40.49;No Fault;29730.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9562;On;31.87;Off;30088.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29800.0;30000.0;589;40.50;No Fault;29710.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9607;On;31.87;Off;30096.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29820.0;30000.0;589;40.50;No Fault;29690.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
9637;On;31.87;Off;30096.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29840.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;46.27;1.62;No Fault
9667;On;31.87;Off;30096.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29860.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9697;On;31.87;Off;30104.0;30060.0;30000.0;Not Low;414.0;588.0;2.16;On;29870.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9727;On;31.87;Off;30104.0;30060.0;30000.0;Not Low;413.5;588.0;2.16;On;29890.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9757;On;31.87;Off;30112.0;30060.0;30000.0;Not Low;413.5;591.0;2.16;On;29910.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9787;On;31.87;Off;30112.0;30060.0;30000.0;Not Low;413.5;591.0;2.16;On;29930.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9817;On;31.87;Off;30120.0;30060.0;30000.0;Not Low;413.5;591.0;2.16;On;29940.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9861;On;31.87;Off;30120.0;30060.0;30000.0;Not Low;413.5;591.0;2.16;On;29960.0;30000.0;590;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9906;On;31.87;Off;30128.0;30060.0;30000.0;Not Low;413.5;591.0;2.15;On;29980.0;30000.0;591;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9937;On;31.87;Off;30128.0;30060.0;30000.0;Not Low;413.5;591.0;2.15;On;30000.0;30000.0;591;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.62;No Fault
9966;On;31.87;Off;30136.0;30060.0;30000.0;Not Low;413.5;591.0;2.15;On;30020.0;30000.0;591;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.61;No Fault
9997;On;31.87;Off;30136.0;30060.0;30000.0;Not Low;413.5;591.0;2.15;On;30030.0;30000.0;591;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.61;No Fault
10041;On;31.87;Off;30112.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30050.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.61;No Fault
10086;On;31.87;Off;30096.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30070.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.61;No Fault
10117;On;31.87;Off;30072.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30090.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.60;No Fault
10175;On;31.87;Off;30048.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30100.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.60;No Fault
10206;On;31.87;Off;30032.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30120.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.59;No Fault
10238;On;31.87;Off;30008.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30140.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.59;No Fault
10266;On;31.87;Off;29984.0;29670.0;30000.0;Not Low;413.5;591.0;2.15;On;30140.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.59;No Fault
10296;On;31.87;Off;29968.0;29670.0;30000.0;Not Low;413.5;594.0;2.15;On;30130.0;30000.0;592;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.59;No Fault
10341;On;31.87;Off;29944.0;29670.0;30000.0;Not Low;413.5;594.0;2.15;On;30130.0;30010.0;593;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.58;No Fault
10372;On;31.87;Off;29920.0;29670.0;30000.0;Not Low;413.5;594.0;2.15;On;30130.0;30010.0;593;40.50;No Fault;29670.0;0.66;46;1.51;No;35.29;45.88;1.58;No Fault
