time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
235227;On;31.87;Off;142704.0;140730.0;140580.0;Not Low;424.5;765.0;2.20;On;136320.0;137570.0;1384;40.48;No Fault;139060.0;2.00;46;1.50;Yes;56.86;41.57;1.38;No Fault
235257;On;31.87;Off;142896.0;140730.0;140580.0;Not Low;424.0;765.0;2.20;On;136340.0;137570.0;1384;40.48;No Fault;139190.0;2.01;46;1.50;Yes;56.86;41.57;1.38;No Fault
235307;On;31.87;Off;143088.0;140730.0;140580.0;Not Low;424.0;765.0;2.20;On;136360.0;137570.0;1385;40.48;No Fault;139320.0;2.01;46;1.50;Yes;56.86;41.57;1.39;No Fault
235330;On;31.87;Off;143280.0;140730.0;140580.0;Not Low;424.0;765.0;2.20;On;137160.0;137570.0;1385;40.48;No Fault;139440.0;2.01;46;1.50;Yes;56.86;41.57;1.39;No Fault
235360;On;31.87;Off;143472.0;140730.0;140580.0;Not Low;423.5;765.0;2.20;On;137950.0;138240.0;1386;40.48;No Fault;139570.0;2.01;46;1.50;Yes;56.86;41.57;1.39;No Fault
235392;On;31.87;Off;143664.0;140730.0;140580.0;Not Low;423.5;765.0;2.20;On;138750.0;138910.0;1386;40.48;No Fault;139700.0;2.01;46;1.50;Yes;56.86;41.57;1.39;No Fault
235420;On;31.87;Off;143856.0;140730.0;140580.0;Not Low;423.0;765.0;2.20;On;139550.0;139580.0;1386;40.48;No Fault;139820.0;2.01;46;1.50;Yes;56.86;41.57;1.39;No Fault
235465;On;31.87;Off;144048.0;140730.0;140580.0;Not Low;423.0;765.0;2.20;On;140350.0;140240.0;1387;40.47;No Fault;139950.0;2.02;46;1.50;Yes;57.25;41.57;1.39;No Fault
235511;On;31.87;Off;144248.0;140730.0;140580.0;Not Low;423.0;765.0;2.20;On;141140.0;140910.0;1388;40.47;No Fault;140570.0;2.02;46;1.50;Yes;57.25;41.18;1.39;No Fault
235542;On;31.87;Off;144440.0;140730.0;140580.0;Not Low;422.5;765.0;2.20;On;141940.0;141580.0;1388;40.47;No Fault;141180.0;2.03;46;1.50;Yes;57.25;41.18;1.40;No Fault
235572;On;31.87;Off;144632.0;140730.0;140580.0;Not Low;422.5;765.0;2.20;On;142740.0;142250.0;1388;40.47;No Fault;141800.0;2.03;46;1.50;Yes;57.25;41.18;1.40;No Fault
235602;On;31.87;Off;144824.0;140730.0;140580.0;Not Low;422.5;765.0;2.20;On;143540.0;142920.0;1389;40.47;No Fault;142410.0;2.04;46;1.50;Yes;57.25;41.18;1.40;No Fault
235632;On;31.87;Off;145016.0;140730.0;140580.0;Not Low;422.0;765.0;2.20;On;144330.0;143590.0;1389;40.47;No Fault;143030.0;2.05;46;1.50;Yes;57.25;41.18;1.40;No Fault
235662;On;31.87;Off;145208.0;140730.0;140580.0;Not Low;422.0;765.0;2.20;On;145130.0;144260.0;1390;40.47;No Fault;143640.0;2.06;46;1.50;Yes;57.25;41.18;1.41;No Fault
235692;On;31.87;Off;145400.0;140730.0;140580.0;Not Low;422.0;765.0;2.20;On;145930.0;144930.0;1390;40.47;No Fault;144260.0;2.06;46;1.50;Yes;57.25;41.18;1.41;No Fault
235722;On;31.87;Off;145592.0;140730.0;140580.0;Not Low;421.5;765.0;2.20;On;146720.0;145590.0;1391;40.47;No Fault;144870.0;2.07;46;1.50;Yes;57.65;41.18;1.41;No Fault
235766;On;31.87;Off;145784.0;140730.0;140580.0;Not Low;421.5;765.0;2.20;On;147520.0;146260.0;1391;40.47;No Fault;145490.0;2.08;46;1.50;Yes;57.65;41.18;1.40;No Fault
235797;On;31.92;Off;145976.0;140730.0;140580.0;Not Low;421.0;765.0;2.20;On;148320.0;146930.0;1392;40.47;No Fault;146100.0;2.09;46;1.50;Yes;57.65;41.18;1.40;No Fault
235827;On;31.97;Off;146168.0;140730.0;140580.0;Not Low;421.0;765.0;2.20;On;149120.0;147600.0;1392;40.46;No Fault;146720.0;2.09;46;1.50;Yes;57.65;41.18;1.40;No Fault
235857;On;32.03;Off;146520.0;147770.0;150990.0;Not Low;421.0;765.0;2.21;On;149910.0;148270.0;1393;40.46;No Fault;147340.0;2.10;46;1.50;Yes;57.65;41.18;1.40;No Fault
235886;On;32.08;Off;146872.0;147770.0;150990.0;Not Low;420.5;765.0;2.21;On;150710.0;148940.0;1393;40.46;No Fault;147950.0;2.11;46;1.50;Yes;57.65;41.18;1.40;No Fault
235917;On;32.14;Off;147224.0;147770.0;150990.0;Not Low;420.5;765.0;2.21;On;151510.0;149610.0;1394;40.46;No Fault;148570.0;2.12;46;1.50;Yes;58.04;41.18;1.39;No Fault
235960;On;32.19;Off;147576.0;147770.0;150990.0;Not Low;421.0;765.0;2.21;On;152310.0;150270.0;1394;40.46;No Fault;149180.0;2.13;46;1.50;Yes;58.04;41.18;1.39;No Fault
236007;On;32.24;Off;147928.0;147770.0;150990.0;Not Low;421.5;765.0;2.21;On;153100.0;150940.0;1394;40.46;No Fault;149800.0;2.13;46;1.50;Yes;58.04;41.18;1.39;No Fault
236037;On;32.30;Off;148272.0;147770.0;150990.0;Not Low;422.0;765.0;2.21;On;153900.0;151610.0;1395;40.46;No Fault;150410.0;2.14;46;1.50;Yes;58.04;41.57;1.39;No Fault
236081;On;32.35;Off;148624.0;147770.0;150990.0;Not Low;422.0;765.0;2.21;On;153950.0;152280.0;1396;40.46;No Fault;151030.0;2.15;46;1.50;Yes;58.04;41.57;1.39;No Fault
236112;On;32.40;Off;148976.0;147770.0;150990.0;Not Low;422.5;765.0;2.21;On;154010.0;152410.0;1396;40.46;No Fault;151640.0;2.16;46;1.50;Yes;58.43;41.57;1.39;No Fault
236142;On;32.46;Off;149328.0;147770.0;150990.0;Not Low;423.0;765.0;2.20;On;154060.0;152530.0;1396;40.46;No Fault;152260.0;2.16;46;1.50;Yes;58.43;41.57;1.39;No Fault
236172;On;32.51;Off;149680.0;147770.0;150990.0;Not Low;423.5;765.0;2.20;On;154120.0;152660.0;1397;40.46;No Fault;152870.0;2.17;46;1.50;Yes;58.43;41.57;1.38;No Fault
236216;On;32.57;Off;150032.0;147770.0;150990.0;Not Low;424.0;765.0;2.20;On;154170.0;152790.0;1398;40.46;No Fault;153490.0;2.17;46;1.50;Yes;58.43;41.57;1.38;No Fault
236260;On;32.62;Off;150384.0;147770.0;150990.0;Not Low;424.5;765.0;2.20;On;154220.0;152920.0;1398;40.46;No Fault;153580.0;2.18;46;1.50;Yes;58.43;41.57;1.38;No Fault
236292;On;32.67;Off;150736.0;147770.0;150990.0;Not Low;425.0;765.0;2.20;On;154280.0;153040.0;1398;40.47;No Fault;153670.0;2.18;46;1.50;Yes;58.43;41.57;1.38;No Fault
236336;On;32.72;Off;151088.0;147770.0;150990.0;Not Low;425.5;765.0;2.20;On;154330.0;153170.0;1399;40.47;No Fault;153760.0;2.18;46;1.50;Yes;58.82;41.57;1.38;No Fault
236381;On;32.78;Off;151440.0;147770.0;150990.0;Not Low;425.5;765.0;2.20;On;154390.0;153300.0;1400;40.47;No Fault;153850.0;2.19;46;1.50;Yes;58.82;41.57;1.38;No Fault
236425;On;32.83;Off;151792.0;147770.0;150990.0;Not Low;426.0;765.0;2.20;On;154440.0;153430.0;1400;40.47;No Fault;153940.0;2.19;46;1.50;Yes;58.82;41.57;1.38;No Fault
236455;On;32.89;Off;152136.0;147770.0;150990.0;Not Low;426.5;765.0;2.20;On;154500.0;153550.0;1400;40.48;No Fault;154030.0;2.19;46;1.50;Yes;58.82;41.57;1.37;No Fault
236487;On;32.94;Off;152488.0;147770.0;150990.0;Not Low;427.0;765.0;2.20;On;154550.0;153680.0;1401;40.48;No Fault;154120.0;2.19;46;1.50;Yes;58.82;41.57;1.37;No Fault
236515;On;32.99;Off;152840.0;147770.0;150990.0;Not Low;427.5;765.0;2.20;On;154600.0;153810.0;1402;40.48;No Fault;154210.0;2.19;46;1.50;Yes;58.82;41.57;1.38;No Fault
236560;On;33.05;Off;153192.0;147770.0;150990.0;Not Low;428.0;765.0;2.20;On;154660.0;153930.0;1402;40.48;No Fault;154300.0;2.19;46;1.50;Yes;58.82;41.57;1.38;No Fault
236592;On;33.13;Off;153544.0;147770.0;150990.0;Not Low;428.5;765.0;2.19;On;154710.0;154060.0;1402;40.48;No Fault;154390.0;2.19;46;1.50;Yes;58.82;41.57;1.38;No Fault
236637;On;33.21;Off;153896.0;147770.0;150990.0;Not Low;428.5;765.0;2.19;On;154770.0;154190.0;1403;40.48;No Fault;154490.0;2.19;46;1.50;Yes;59.22;41.57;1.38;No Fault
236667;On;33.29;Off;153984.0;154290.0;154060.0;Not Low;429.0;765.0;2.19;On;154820.0;154320.0;1404;40.49;No Fault;154580.0;2.20;46;1.50;Yes;59.22;41.57;1.38;No Fault
236696;On;33.38;Off;154080.0;154290.0;154060.0;Not Low;429.5;765.0;2.19;On;154870.0;154440.0;1404;40.49;No Fault;154670.0;2.20;46;1.50;Yes;59.22;41.57;1.38;No Fault
236727;On;33.46;Off;154168.0;154290.0;154060.0;Not Low;430.0;765.0;2.19;On;154930.0;154570.0;1404;40.49;No Fault;154760.0;2.20;46;1.49;Yes;59.22;41.57;1.39;No Fault
236757;On;33.54;Off;154256.0;154290.0;154060.0;Not Low;430.0;765.0;2.19;On;154980.0;154700.0;1405;40.49;No Fault;154850.0;2.20;46;1.49;Yes;59.22;41.57;1.39;No Fault
236816;On;33.62;Off;154352.0;154290.0;154060.0;Not Low;430.5;765.0;2.19;On;155040.0;154830.0;1406;40.50;No Fault;154940.0;2.20;46;1.49;Yes;59.22;41.57;1.39;No Fault
236847;On;33.71;Off;154440.0;154290.0;154060.0;Not Low;430.5;765.0;2.19;On;155090.0;154950.0;1406;40.50;No Fault;155030.0;2.20;46;1.49;Yes;59.22;41.57;1.39;No Fault
236876;On;33.79;Off;154528.0;154290.0;154060.0;Not Low;431.0;765.0;2.19;On;155140.0;155080.0;1406;40.50;No Fault;155120.0;2.20;46;1.49;Yes;59.22;41.57;1.39;No Fault
236907;On;33.87;Off;154624.0;154290.0;154060.0;Not Low;431.0;765.0;2.20;On;155190.0;155120.0;1407;40.50;No Fault;155210.0;2.20;46;1.49;Yes;59.22;41.57;1.40;No Fault
236937;On;33.95;Off;154712.0;154290.0;154060.0;Not Low;431.5;765.0;2.20;On;155230.0;155170.0;1408;40.51;No Fault;155300.0;2.20;46;1.49;Yes;59.22;41.57;1.40;No Fault
236981;On;34.03;Off;154800.0;154290.0;154060.0;Not Low;431.5;765.0;2.20;On;155280.0;155210.0;1408;40.50;No Fault;155390.0;2.21;46;1.49;Yes;59.22;41.57;1.40;No Fault
237024;On;34.12;Off;154896.0;154290.0;154060.0;Not Low;432.0;765.0;2.20;On;155330.0;155250.0;1409;40.50;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.40;No Fault
237055;On;34.20;Off;154984.0;154290.0;154060.0;Not Low;432.0;765.0;2.20;On;155380.0;155290.0;1410;40.50;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237085;On;34.28;Off;155072.0;154290.0;154060.0;Not Low;432.5;765.0;2.20;On;155430.0;155340.0;1410;40.50;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237114;On;34.36;Off;155160.0;154290.0;154060.0;Not Low;432.5;765.0;2.21;On;155480.0;155380.0;1411;40.50;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237145;On;34.45;Off;155256.0;154290.0;154060.0;Not Low;432.5;765.0;2.21;On;155520.0;155420.0;1412;40.49;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237175;On;34.53;Off;155344.0;154290.0;154060.0;Not Low;433.0;765.0;2.21;On;155570.0;155460.0;1413;40.49;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237206;On;34.61;Off;155432.0;154290.0;154060.0;Not Low;433.0;765.0;2.21;On;155620.0;155510.0;1413;40.49;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237265;On;34.69;Off;155528.0;154290.0;154060.0;Not Low;433.5;765.0;2.21;On;155670.0;155550.0;1414;40.49;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.42;No Fault
237295;On;34.77;Off;155616.0;154290.0;154060.0;Not Low;433.5;765.0;2.21;On;155720.0;155590.0;1415;40.49;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.42;No Fault
237340;On;34.86;Off;155704.0;154290.0;154060.0;Not Low;434.0;765.0;2.22;On;155760.0;155640.0;1416;40.49;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237370;On;34.96;Off;155800.0;154290.0;154060.0;Not Low;434.0;765.0;2.22;On;155810.0;155680.0;1416;40.48;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237400;On;35.06;Off;155888.0;154290.0;154060.0;Not Low;434.5;765.0;2.22;On;155860.0;155720.0;1417;40.48;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.41;No Fault
237430;On;35.16;Off;155872.0;157340.0;155770.0;Not Low;434.5;765.0;2.22;On;155910.0;155760.0;1418;40.48;No Fault;155480.0;2.20;46;1.49;Yes;59.61;41.57;1.41;No Fault
237474;On;35.26;Off;155848.0;157340.0;155770.0;Not Low;435.0;765.0;2.22;On;155960.0;155810.0;1418;40.48;No Fault;155480.0;2.20;46;1.49;Yes;59.61;41.57;1.41;No Fault
237521;On;35.36;Off;155832.0;157340.0;155770.0;Not Low;435.0;765.0;2.23;On;156010.0;155850.0;1419;40.48;No Fault;155480.0;2.20;46;1.49;Yes;59.61;41.57;1.41;No Fault
237565;On;35.46;Off;155816.0;157340.0;155770.0;Not Low;435.5;765.0;2.23;On;156050.0;155890.0;1420;40.48;No Fault;155480.0;2.20;46;1.49;Yes;59.61;41.57;1.40;No Fault
237595;On;35.56;Off;155792.0;157340.0;155770.0;Not Low;436.0;765.0;2.23;On;156100.0;155930.0;1420;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.40;No Fault
237625;On;35.66;Off;155776.0;157340.0;155770.0;Not Low;436.5;765.0;2.23;On;156150.0;155980.0;1421;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.40;No Fault
237655;On;35.76;Off;155760.0;157340.0;155770.0;Not Low;437.5;765.0;2.24;On;156140.0;156020.0;1422;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.40;No Fault
237685;On;35.86;Off;155736.0;157340.0;155770.0;Not Low;438.0;765.0;2.24;On;156130.0;155980.0;1422;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.39;No Fault
237715;On;35.96;Off;155720.0;157340.0;155770.0;Not Low;438.5;765.0;2.24;On;156110.0;155940.0;1423;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.39;No Fault
237760;On;36.06;Off;155704.0;157340.0;155770.0;Not Low;439.0;765.0;2.24;On;156100.0;155900.0;1424;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.39;No Fault
237790;On;36.16;Off;155688.0;157340.0;155770.0;Not Low;439.5;765.0;2.25;On;156090.0;155860.0;1425;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.39;No Fault
237821;On;36.26;Off;155664.0;157340.0;155770.0;Not Low;440.0;765.0;2.25;On;156080.0;155820.0;1426;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.39;No Fault
237864;On;36.36;Off;155648.0;157340.0;155770.0;Not Low;440.5;765.0;2.25;On;156070.0;155770.0;1426;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.39;No Fault
237895;On;36.46;Off;155632.0;157340.0;155770.0;Not Low;441.0;765.0;2.26;On;156060.0;155730.0;1427;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
237925;On;36.56;Off;155608.0;157340.0;155770.0;Not Low;442.0;765.0;2.26;On;156040.0;155690.0;1428;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
237955;On;36.66;Off;155592.0;157340.0;155770.0;Not Low;442.5;765.0;2.26;On;156030.0;155650.0;1429;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
237985;On;36.76;Off;155576.0;157340.0;155770.0;Not Low;443.0;765.0;2.26;On;156020.0;155610.0;1430;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
238015;On;36.86;Off;155552.0;157340.0;155770.0;Not Low;443.5;765.0;2.27;On;156010.0;155570.0;1430;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
238045;On;36.96;Off;155536.0;157340.0;155770.0;Not Low;444.0;765.0;2.27;On;156000.0;155530.0;1431;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
238075;On;37.06;Off;155520.0;157340.0;155770.0;Not Low;444.5;765.0;2.27;On;155980.0;155490.0;1432;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
238106;On;37.17;Off;155496.0;157340.0;155770.0;Not Low;445.0;765.0;2.28;On;155970.0;155450.0;1433;40.47;No Fault;155480.0;2.20;46;1.49;Yes;60.00;41.57;1.38;No Fault
238165;On;37.29;Off;155480.0;157340.0;155770.0;Not Low;446.0;765.0;2.28;On;155960.0;155410.0;1434;40.47;No Fault;155480.0;2.20;46;1.49;Yes;59.61;41.57;1.38;No Fault
238195;On;37.40;Off;155368.0;155890.0;155570.0;Not Low;446.5;765.0;2.28;On;155950.0;155370.0;1434;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.38;No Fault
238227;On;37.52;Off;155264.0;155890.0;155570.0;Not Low;447.0;765.0;2.29;On;155940.0;155320.0;1435;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238255;On;37.63;Off;155152.0;155890.0;155570.0;Not Low;447.5;765.0;2.29;On;155930.0;155280.0;1436;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238285;On;37.75;Off;155040.0;155890.0;155570.0;Not Low;447.5;765.0;2.29;On;155910.0;155240.0;1437;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238315;On;37.86;Off;154936.0;155890.0;155570.0;Not Low;447.5;765.0;2.29;On;155900.0;155200.0;1438;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238345;On;37.98;Off;154824.0;155890.0;155570.0;Not Low;448.0;765.0;2.29;On;155890.0;155160.0;1438;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238375;On;38.09;Off;154720.0;155890.0;155570.0;Not Low;448.0;765.0;2.30;On;155730.0;155120.0;1439;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238405;On;38.21;Off;154608.0;155890.0;155570.0;Not Low;448.0;765.0;2.30;On;155560.0;154980.0;1440;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.39;No Fault
238450;On;38.32;Off;154496.0;155890.0;155570.0;Not Low;448.0;765.0;2.30;On;155400.0;154840.0;1440;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.40;No Fault
238480;On;38.44;Off;154392.0;155890.0;155570.0;Not Low;448.0;765.0;2.30;On;155230.0;154700.0;1441;40.47;No Fault;155480.0;2.21;46;1.49;Yes;59.61;41.57;1.40;No Fault
238510;On;38.55;Off;154280.0;155890.0;155570.0;Not Low;448.0;765.0;2.30;On;155070.0;154550.0;1442;40.46;No Fault;155480.0;2.21;46;1.49;Yes;59.22;41.57;1.40;No Fault
238540;On;38.67;Off;154168.0;155890.0;155570.0;Not Low;448.5;765.0;2.30;On;154910.0;154410.0;1442;40.46;No Fault;155300.0;2.21;46;1.49;Yes;59.22;41.57;1.40;No Fault
238570;On;38.78;Off;154064.0;155890.0;155570.0;Not Low;448.5;765.0;2.31;On;154740.0;154270.0;1443;40.46;No Fault;155120.0;2.21;46;1.49;Yes;59.22;41.57;1.41;No Fault
238615;On;38.90;Off;153952.0;155890.0;155570.0;Not Low;448.5;765.0;2.31;On;154580.0;154130.0;1444;40.46;No Fault;154940.0;2.20;46;1.49;Yes;59.22;41.57;1.41;No Fault
238645;On;39.01;Off;153840.0;155890.0;155570.0;Not Low;448.5;765.0;2.31;On;154410.0;153990.0;1444;40.46;No Fault;154750.0;2.20;46;1.49;Yes;59.22;41.57;1.41;No Fault
238675;On;39.13;Off;153736.0;155890.0;155570.0;Not Low;448.5;765.0;2.31;On;154250.0;153850.0;1444;40.46;No Fault;154570.0;2.20;46;1.49;Yes;59.22;41.57;1.41;No Fault
238706;On;39.24;Off;153624.0;155890.0;155570.0;Not Low;449.0;765.0;2.31;On;154090.0;153710.0;1445;40.46;No Fault;154390.0;2.20;46;1.49;Yes;59.22;41.57;1.41;No Fault
238750;On;39.36;Off;153520.0;155890.0;155570.0;Not Low;449.0;765.0;2.31;On;153920.0;153560.0;1446;40.46;No Fault;154210.0;2.20;46;1.49;Yes;59.22;41.57;1.41;No Fault
238780;On;39.47;Off;153408.0;155890.0;155570.0;Not Low;449.0;765.0;2.31;On;153760.0;153420.0;1446;40.46;No Fault;154030.0;2.19;46;1.49;Yes;59.22;41.57;1.41;No Fault
238825;On;39.59;Off;153296.0;155890.0;155570.0;Not Low;449.0;765.0;2.32;On;153590.0;153280.0;1447;40.46;No Fault;153850.0;2.19;46;1.49;Yes;59.22;41.57;1.41;No Fault
238870;On;39.73;Off;153192.0;155890.0;155570.0;Not Low;449.0;765.0;2.32;On;153430.0;153140.0;1448;40.46;No Fault;153670.0;2.19;46;1.49;Yes;59.22;41.57;1.41;No Fault
238900;On;39.87;Off;153080.0;155890.0;155570.0;Not Low;449.0;765.0;2.32;On;153260.0;153000.0;1448;40.45;No Fault;153480.0;2.19;46;1.49;Yes;59.22;41.57;1.41;No Fault
238945;On;40.02;Off;153080.0;153490.0;152880.0;Not Low;449.5;765.0;2.32;On;153100.0;152860.0;1448;40.45;No Fault;153300.0;2.19;46;1.49;Yes;59.22;41.57;1.41;No Fault
238990;On;40.16;Off;153080.0;153490.0;152880.0;Not Low;449.5;765.0;2.32;On;152940.0;152720.0;1449;40.45;No Fault;153120.0;2.18;46;1.49;Yes;59.22;41.57;1.41;No Fault
239021;On;40.30;Off;153080.0;153490.0;152880.0;Not Low;449.5;765.0;2.32;On;152770.0;152580.0;1450;40.45;No Fault;152940.0;2.18;46;1.49;Yes;59.22;41.57;1.41;No Fault
239078;On;40.44;Off;153080.0;153490.0;152880.0;Not Low;450.5;765.0;2.32;On;152610.0;152430.0;1450;40.45;No Fault;152760.0;2.18;46;1.49;Yes;59.22;41.57;1.40;No Fault
239124;On;40.59;Off;153080.0;153490.0;152880.0;Not Low;451.0;765.0;2.33;On;152440.0;152290.0;1451;40.45;No Fault;152580.0;2.18;46;1.49;Yes;58.82;41.57;1.40;No Fault
239155;On;40.73;Off;153080.0;153490.0;152880.0;Not Low;452.0;765.0;2.33;On;152280.0;152150.0;1451;40.45;No Fault;152400.0;2.17;46;1.49;Yes;58.82;41.18;1.40;No Fault
239185;On;40.88;Off;153080.0;153490.0;152880.0;Not Low;452.5;765.0;2.33;On;152260.0;152010.0;1452;40.45;No Fault;152220.0;2.17;46;1.49;Yes;58.82;41.18;1.40;No Fault
239215;On;41.02;Off;153080.0;153490.0;152880.0;Not Low;453.5;765.0;2.33;On;152240.0;151940.0;1452;40.45;No Fault;152030.0;2.17;46;1.49;Yes;58.82;41.18;1.40;No Fault
239245;On;41.16;Off;153080.0;153490.0;152880.0;Not Low;454.0;765.0;2.33;On;152230.0;151880.0;1447;40.45;No Fault;151850.0;2.17;46;1.49;Yes;58.82;41.18;1.40;No Fault
239275;On;41.31;Off;153080.0;153490.0;152880.0;Not Low;455.0;765.0;2.33;On;152210.0;151810.0;1441;40.45;No Fault;151670.0;2.17;46;1.49;Yes;58.82;41.18;1.40;No Fault
239320;On;41.45;Off;153080.0;153490.0;152880.0;Not Low;455.5;765.0;2.33;On;152190.0;151740.0;1436;40.45;No Fault;151490.0;2.17;46;1.49;Yes;58.82;41.18;1.39;No Fault
239365;On;41.59;Off;153080.0;153490.0;152880.0;Not Low;456.5;765.0;2.33;On;152170.0;151670.0;1430;40.45;No Fault;151350.0;2.17;46;1.49;Yes;58.82;41.18;1.39;No Fault
239395;On;41.74;Off;153080.0;153490.0;152880.0;Not Low;457.0;765.0;2.33;On;152160.0;151610.0;1424;40.45;No Fault;151200.0;2.16;46;1.49;Yes;58.82;41.18;1.39;No Fault
239425;On;41.88;Off;153080.0;153490.0;152880.0;Not Low;458.0;765.0;2.33;On;152140.0;151540.0;1418;40.45;No Fault;151060.0;2.16;46;1.49;Yes;58.82;41.18;1.39;No Fault
239455;On;42.02;Off;153080.0;153490.0;152880.0;Not Low;458.5;765.0;2.33;On;152120.0;151470.0;1412;40.45;No Fault;150910.0;2.16;46;1.49;Yes;58.82;41.18;1.39;No Fault
239485;On;42.16;Off;153080.0;153490.0;152880.0;Not Low;459.5;765.0;2.33;On;152100.0;151400.0;1407;40.45;No Fault;150770.0;2.15;46;1.49;Yes;58.82;41.18;1.39;No Fault
239515;On;42.31;Off;153080.0;153490.0;152880.0;Not Low;460.0;765.0;2.33;On;152090.0;151340.0;1401;40.45;No Fault;150620.0;2.15;46;1.49;Yes;58.82;41.18;1.39;No Fault
239545;On;42.45;Off;153080.0;153490.0;152880.0;Not Low;461.0;765.0;2.33;On;152070.0;151270.0;1396;40.45;No Fault;150480.0;2.15;46;1.49;Yes;58.82;41.96;1.39;No Fault
239575;On;42.59;Off;153080.0;153490.0;152880.0;Not Low;461.5;765.0;2.33;On;152050.0;151200.0;1390;40.46;No Fault;150330.0;2.15;46;1.49;Yes;58.43;42.75;1.41;No Fault
239605;On;42.74;Off;153080.0;153490.0;152880.0;Not Low;462.5;765.0;2.33;On;152030.0;151140.0;1384;40.46;No Fault;150190.0;2.14;46;1.50;Yes;58.43;43.14;1.43;No Fault
239636;On;42.24;Off;153080.0;153490.0;152880.0;Not Low;463.0;765.0;2.34;On;152010.0;151070.0;1378;40.46;No Fault;150040.0;2.14;46;1.50;Yes;58.43;43.92;1.46;No Fault
239665;On;41.75;Off;153080.0;153490.0;152880.0;Not Low;464.0;765.0;2.34;On;152000.0;151000.0;1373;40.46;No Fault;149900.0;2.14;46;1.50;Yes;58.43;44.71;1.48;No Fault
239695;On;41.25;Off;151904.0;152690.0;152390.0;Not Low;464.5;765.0;2.34;On;151980.0;150930.0;1367;40.46;No Fault;149760.0;2.13;46;1.50;Yes;58.43;45.49;1.51;No Fault
239726;On;40.76;Off;150728.0;152690.0;152390.0;Not Low;465.5;765.0;2.34;On;151960.0;150870.0;1361;40.46;No Fault;149610.0;2.13;46;1.50;Yes;58.43;46.27;1.53;No Fault
239755;On;40.26;Off;149552.0;152690.0;152390.0;Not Low;466.0;765.0;2.34;On;151940.0;150800.0;1356;40.46;No Fault;149470.0;2.13;46;1.50;Yes;58.04;47.06;1.56;No Fault
